rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments,type
5,Stephen King's female-led books are criminally underrated. Rose Madder really came out of nowhere to secure a top 5 ranking in my lil' Stephen King heart-cannon.,Mon Jan 23 14:54:47 -0800 2017,Thu Jan 26 20:09:41 -0800 2017,Thu Jan 26 00:00:00 -0800 2017,Mon Jan 23 00:00:00 -0800 2017,4,1,mystery_thriller_crime
5,it is simply perfect. It simply melts my heart . I never know the extend of love and devotion he had towards Charley,Sun Aug 24 05:06:26 -0700 2014,Sun Aug 24 05:11:22 -0700 2014,Tue Jun 24 00:00:00 -0700 2014,Tue Jun 24 00:00:00 -0700 2014,0,0,romance
5,"Beautifully written, Arthur fans will love this great book.",Sat Apr 19 21:51:13 -0700 2008,Tue May 06 20:51:39 -0700 2008,,,0,0,history_biography
5,"I was very apprehensive going into this book because I know that it is not told in a traditional style, but I ended up loving it. I will say that it was a little hard for me to keep everything straight in the beginning, but once I got into it and used to it I was fully emersed. I loved the characters in this book and even though I didn't think I was going to be able to see their personality come through with the way this was told, that was not the case at all. This book still managed to be hilarious and sad and beautiful even though it was literally just a compilation of files. It managed to completley take me by suprise and had me on the edge of my seat at multiple times throughout the story--not just at the end. I feel like this phrase gets thrown around a lot when people really enjoy a book, but I can honestly say that Illuminae really isn't like any book I've ever read before.",Wed Oct 12 14:42:52 -0700 2016,Wed Mar 15 09:59:56 -0700 2017,Tue Dec 20 12:52:53 -0800 2016,Sat Dec 17 00:00:00 -0800 2016,0,0,young_adult
5,"I grew up loving the movie version of The Neverending Story, but never thought to read the book until a couple years ago. I expected to hate the book since my heart belongs to the film, but I was pleasantly surprised! The book is wonderful and I highly recommend it. The book actually goes much deeper into The Neverending Story and includes Bastian visiting Fantastica and having his own adventures.",Wed Mar 26 07:06:39 -0700 2008,Thu Jun 02 16:01:48 -0700 2011,Sat Mar 01 00:00:00 -0800 2008,,0,0,fantasy_paranormal
5,"""The greatest trick the Devil ever pulled was convincing the world he didn't exist"" - Verbel kint 
 ""how do you shoot the devil in the back? what if you miss?"" 
 Hl~ fylm shwfth f~ Hyt~ w ktr fylm mfDl blnsb@ l~ .. lHbk@ ll~ f~ lfylm `lmy@ .. nhy@ lfylm h~ lfDl 
 d lmmthlyn klhm jmyl .. kyfyn sbys~ Tb`an wskr Hsn mmthl ms`d llsn@ dy'h kn `bqr~ bshkl l ywSf 
 nSH kl ll~ byHb lflm nh ytfrj `lyh",Mon Sep 16 14:43:58 -0700 2013,Mon Sep 16 17:59:21 -0700 2013,Mon Sep 16 14:50:35 -0700 2013,,0,0,mystery_thriller_crime
5,"""The books where I can find myself so much are a few. I noted down few paragraphs, words telling exactly about my life. Sometimes, they explain it even better than how I can do.""",Thu Jun 18 06:40:45 -0700 2015,Sun Feb 21 06:54:38 -0800 2016,Tue Apr 07 00:00:00 -0700 2015,Thu Mar 26 00:00:00 -0700 2015,0,0,poetry
5,Ta ''Peiramatozoa'' einai mia apo tis apsegadiastes stigmes tou Arka kai o Bakilos enas apo tous agapemenous mou kharakteres se komik tou!,Mon Sep 24 08:19:54 -0700 2012,Wed Oct 10 17:04:52 -0700 2012,,,0,1,comics_graphics
5,"I knew this book would be great going in because it won both a Caldecott Honor and Printz Honor award, but I was still completely blown away. Definitely the most beautiful book I've read this year and maybe ever. I would hang so many of these panels up on my walls as standalone art. Not only is the art gobsmackingly stunning, the story is well written as well. 
 Rose and Windy spend every summer together when their families stay in cabins at a lake in Canada. This summer is a little different with the two of them being right on the cusp of adolescence. Because they're a little closer to adulthood, they're starting to notice the adult level drama swirling around them. They're still kids having fun on vacation, but this summer is more than a little bittersweet.",Sat Aug 20 18:24:50 -0700 2016,Wed Mar 22 18:19:29 -0700 2017,Sat Aug 20 00:00:00 -0700 2016,Sat Aug 20 00:00:00 -0700 2016,2,0,comics_graphics
5,"Loved it! The art is excellent, and the storylines are actually quite good. I was surprised at all the touching/emotional/insightful scenes with each of the main characters. This isn't your average comic book!",Sun May 08 11:30:07 -0700 2016,Sat May 14 17:26:53 -0700 2016,Sat May 14 00:00:00 -0700 2016,Sun May 08 00:00:00 -0700 2016,0,0,comics_graphics
5,dang book broke my heart,Wed Jun 14 22:40:52 -0700 2017,Tue Sep 12 04:28:15 -0700 2017,Sun Jun 18 00:42:39 -0700 2017,Thu Jun 15 00:00:00 -0700 2017,0,0,romance
5,"I've never read Anne of Green Gables. I've never seen any TV shows or movies and I've never been to Prince Edward Island. As the years went by, I got more and more scared to read it, terrified that I missed my window, that as an adult, I'd be annoyed by Anne's sunniness or something. 
 Good news! I loved it! Not only was Anne a joy, but the story was downright touching. I actually almost cried near the end. Oh, Matthew! 
 And the writing was surprisingly funny and even wry at points. I was not expecting that. 
 I plan to read the rest of the series soon, but hey, at least I'll be caught up for the new Netflix series!",Tue Mar 14 04:14:59 -0700 2017,Mon Mar 27 23:25:38 -0700 2017,Wed Mar 15 00:00:00 -0700 2017,Tue Mar 14 00:00:00 -0700 2017,1,0,children
5,"my new favorite series, something to finally compete with Scalped and Walking Dead. 
 Love it. 
 You just cannot feel sorry for Coach Boss though, nope.",Mon Aug 31 06:11:26 -0700 2015,Fri Sep 11 10:31:01 -0700 2015,Thu Sep 10 00:00:00 -0700 2015,Mon Aug 31 00:00:00 -0700 2015,1,0,comics_graphics
5,Another one of the finest literary achievements ever for mature juvies or young adults. When I worked as a public librarian so many kids loved it; sad but not; a beauty of a way for kids dealing with loss to start dialogue.,Mon Aug 20 15:11:19 -0700 2012,Mon Aug 20 15:13:19 -0700 2012,,,0,0,children
5,"The year of the war should never have been changed from 1976. That year is actually believable for New York City. 1986, 1996, and certainly 2026 are ridiculous. (Besides, no one meddles with Orwell's 1984.) I understand that the future was supposedly being shown, but too much has changed in the meantime. Were there any other revisions made to this book?",Thu Apr 14 06:53:49 -0700 2016,Thu Apr 14 18:52:26 -0700 2016,Fri Apr 01 00:00:00 -0700 2016,,0,0,children
5,"In this powerful memoir, Alan Cumming talks about his childhood abuse and how the process of doing a show called Who Do You Think You Are? helped him move forward. Cumming is as amazing a writer as an actor with a gift for clear and honest writing that is hard to put down. This isn't an easy book but an important one about the costs of abuse and mental illness and how important it is to love and live.",Tue Sep 23 10:56:45 -0700 2014,Wed Jun 24 13:20:20 -0700 2015,Wed Jun 17 00:00:00 -0700 2015,Tue Jun 16 00:00:00 -0700 2015,0,0,history_biography
5,This is one of the best horror/suspence thrillers I have read in a long time. I can't wait to read the sequel.,Fri Oct 04 21:00:38 -0700 2013,Fri Oct 04 21:02:00 -0700 2013,Thu Aug 01 00:00:00 -0700 2013,,0,0,mystery_thriller_crime
5,"srysh shhnmh 
 qSh y srysh shhnmh m`rwf st. frdwsy bry tZlWm bh Gznh (pytkht mHmwd Gznwy) my rwd. dr qSr shh, sh sh`r nmdr drbr r my bynd. my prsnd ""khysty?"" my gwyd ""sh`rm."" 
 sh`rn drbr, bry dst ndkhtn dhqn zdh y dhty, my gwynd ""m hr ykh fy lbdhh ykh mSr` my gwyym, tw mSr` chhrm r bgwy t qdrt sh`ry hr ykh m`lwm shwd."" 
 my srynd: 
 chwn `rD tw mh nbshd rwshn 
 hmrng rkht gl nbwad dr glshn 
 mjgnt hmy gdhr khnd z jwshn 
 w frdwsy my sryd: 
 mnnd snn gyw dr jng pshn 
 sh sh`r dygr mbhwt my mnnd w my prsnd ""gyw w pshn khystnd?"" w frdwsy shrH dstn bstn r bz my gwyd. ps w r bh slTn Gznh m`rfy my khnnd w slTn pyshnhd srysh shhnmh r my dhd. 
 mnb` Sly frdwsy dr srysh shhnmh, Zhran shhnmh y bwmnSwry st. khtby mnthwr khh twsT chhr dnshwr zrtshty (mkh w shhwy w yzdndd w shdn) rwyt shdh st w khnwn, jz mqdmh y an, bqy nmndh st. 
 bkhshy khh mn khwndm 
 skhndr w drkht skhngw 
 f`lan fqT bkhsh skhndrsh rw khwndm. qSd drm hr z chndy, ykhy z bkhsh hsh rw bkhwnm. mmnwn myshm bgyd khdwm bkhsh bhtrh. 
 bkhsh skhndr, mrz byn fsnh w trykhh. z Trfy, b`Dy z qsmt hsh wq`yh, mthl mrdn skhndr dr bbl dr snyn jwny, y shgrd rsTw bwdnsh, y shkhst dr (drywsh swm) w khshth shdn dr bh dst frd khwdsh w... 
 z Trfy byshtr qsmt hsh fsnh st. mthl jstjw dr Zlmt bh dnbl ab Hyt, y dydn srfyl, y dydn drkht skhngw khh khbr mrdnsh rw bhsh mydh. 
 shywh y dstn prdzy frdwsy, z yh jht khyly jlbh w wn prdkhtn bh b`Dy jzy'yth khh shyd m Tl`y zsh ndshth bshym. mthl yn khh nmh hy pr rzsh rw rwy prchh y Hryr my nwshtn, y yn khh chTwr frstdh h bh drgh shhn my rftn y chyzhy mshbh. 
 m z Trf dygh, rwytsh byshtr jh khyly khsth khnndh w tkhrry myshh. pr z Hrf hy w pndhy tkhrry, y twSyf hy mshbh w mkhrrh. mthlan nmh hy pdshhn (bkhsh skhndr pr z yn nmh ngry h bwd) hmyshh mshtml br Hdql byst byt hstsh w mDmwnan hmh `yn hmdygh hstn. hmyn Twr shrH jng h y tjgdhry shh h, y wrwd shh h bh shhrh, y twSyf hdyyy khh shh h bry hm myfrstn. 
 gh yn Hdyth hy mkhrr, Hdhf myshdn, shhnmh shyd nSf myshd, mkhSwSan Hds myznm khh bkhsh trykhy shhnmh pr z yn nw` Hdyth hy mkhrr bshh.",Mon Oct 13 05:35:13 -0700 2014,Thu Jun 02 05:03:06 -0700 2016,Mon Mar 09 00:00:00 -0700 2015,Thu Jan 29 00:00:00 -0800 2015,17,16,poetry
5,Great book!!! This was one of the best vampire books i read and by far next to twilight the best YA book.,Fri Jul 20 18:44:12 -0700 2012,Fri Aug 24 17:15:14 -0700 2012,Fri Jan 01 00:00:00 -0800 2010,,0,0,young_adult
5,"4,5 stars! 
 HILARIOUS! 
 FUN! 
 Have you seen Project X? No, this book doesn't have a lot of in common with a movie Project X. 
 Except maybe an average age of the MCs. 
 Except maybe how I feel reading it! 
 This book cracked me up. I WAS ENTERTAINED! 
 Marc Acito made me laugh and his book left a smile on my face after I finished it. 
 It was a totally right choice. A perfect choice!",Mon Oct 20 12:45:31 -0700 2014,Thu Feb 09 02:28:24 -0800 2017,Mon Jan 12 00:00:00 -0800 2015,Mon Jan 05 00:00:00 -0800 2015,13,0,young_adult
5,"ARC given to me by NetGalley in exchange for a fair and honest review. 
 The Girl in the Tower is Book 2 in The Winternight Trilogy with The Bear and the Nightingale being the first book in the series written by the incredible Katherine Arden. 
 Vasya, no longer a child but a tall, graceful, wild woman, has fled her forest country home for fear of whispers of those in her village. Whispers turning bolder and more menacing, accusing her of being a witch. The death of her father still looms over her and questions she cannot answer for fear of being called mad, or worse, beg her to leave everything she knows in search of adventure and the wild. 
 Dressed as a boy, she mounts her steed, Solovey, given to her by Death himself, and heads out into the world to live the life of a Traveler. On the way, she learns that the evil that plagued her village has seeped its way into the far corners of the countryside, burning villages and taking girls at every chance. Vasya, along with the Grand Prince of Moscow and her own brother, Sasha, must try and rid the land of this evil. All the while, the secret of Vasya's gender, while known to her brother, is kept from everyone else, lest she is sent to a convent, married off, or worse - killed for her lies and immodesty. 
 This sequel surprised me in the best way. Usually, books in a series don't get much better than the very first installment, but Arden was able to surprise me with a much better book than it's predecessor. I wouldn't necessarily call these books ""action-packed"". That's not a bad thing at all. I was genuinely intrigued and constantly on edge, even without every scene including a sword fight or a brawl. Each line had a pull and a tense edge that kept me turning every single page out of mere necessity. I had to know what would happen. I desperately needed to see this thing through. 
 I worried for Vasya as much as I admired her. I cursed her along with her family and her elders when she made rash judgments, just as I whooped and cheered for her pushing away the bonds of a role that she never asked for. Yet again, the setting in this novel is another game entirely. The cold world Arden sets is as much a character as Vasya, her brother Sasha, or even Morozko, the frost-demon and Winter King. 
 I've never been one for a romance novel, and The Winternight Trilogy definitely wouldn't fit into that category at all, but there is a romance that I felt really put a jolt in my heart. It made me care so much more than I imagined I would. And truly, if there ever was a love story in this book, it's the love story between the cold land of Rus' and the people that live within it. The domovoi and the people it tries to look after, even when they can do little but fade in the wake of new god and icons. 
 It's almost hard to imagine that these two books are Arden's first novels. They read so wonderfully and every word drips myth and legend. Every page speaks of the old world and sets you so firmly within it that you can feel the rattle of your bones in the frigid country. I cannot wait to see what the third and final book has in store. Although, I am fairly certain that Arden will break my heart, but leave me glad for the tale, nonetheless.",Fri Aug 04 07:25:57 -0700 2017,Tue Oct 10 12:34:14 -0700 2017,Tue Oct 10 12:34:15 -0700 2017,Fri Sep 29 00:00:00 -0700 2017,0,0,fantasy_paranormal
5,"Actual Rating: 4.5 stars 
 Stripped 
 is the New Adult novel I've been looking for since I've heard of the new genre, capturing the life of a college student passing the threshold between youth and adulthood, between dependence and independence, while encompassing the many struggles of what that means--all with a fresh voice, humor, angst, and different kinds of love. 
 It isn't simply about discovering and growing into oneself but more about parting from all one knows, separating memory from reality, discerning truth from rumor and perception. It's about love--and fear--making one blind, but not in the way you think or expect and is normally written. It's about being stripped of comfort, financial and emotional security, and all you thought you knew. And it was wonderful. 
 The author, Brooklyn Skye, has a fabulous writing style. The narrative smacked of Quinn's attitude. The characters' actions always spoke louder than words could ever convey. With the right amount of description, the scenes felt real, like I was there and could see through Quinn's eyes, feel her and her surroundings while being in her head. With great pacing, I flew through the book, and every event and character reaction was natural; nothing felt contrived or as if they were added for mere filler or shock value. 
 The relationships were believable, developing slowly with heart-warming interaction, or if already developed, the dynamics and reasons behind such a relationship were clear. I loved all the characters, even when Quinn was being a bitch, because I felt for her. She was blunt, but she made me laugh and there was an vulnerable honesty--a realism--to her and her emotions that I rarely find and adore when a character is self-destructive. Although I wish I got more of the emotional depth behind Torrin, with his patience and kindness, respect for her and himself, he was lovable and swoon-worthy. 
 They each had their own struggles that complemented and intertwined, and I really appreciated how that was the focus. While there was sex and sensual and playful romance, neither drove the story. It was about growth and overcoming fears and faults, correcting mistakes and moving past them. 
 Even better, while 
 Stripped 
 is emotionally poignant and revolves around the baggage and repercussions of suicide, the book isn't depressing. The two families' connection was predictable and I wasn't a big fan of how quickly the issue behind them was resolved, but how the author handled the sensitive subject matter with care--and with a realism behind love and all its painful beauty in respect to such a tragic event and how it related to the theme of outgrowing naivete--was so darn good and well-exectued that I could easily overlook how one part of the plot fell just a tad bit flat. 
 If you're looking for a New Adult novel that's a little more Realistic Contemporary Fiction than Contemporary Romance, with substance and more emphasis on college life, I highly recommend 
 Stripped 
 . 
 *eARC provided by the author via blog in exchange for a review. Thank you! 
 *Review also posted on the The LUV'NV blog.",Thu Mar 14 21:15:45 -0700 2013,Fri May 24 14:31:15 -0700 2013,Tue Apr 30 00:00:00 -0700 2013,Mon Apr 29 00:00:00 -0700 2013,1,0,romance
5,"Nina is a beautiful writer, and this is a beautiful book. I love how it alternates between the past and the present. I cared about the characters, and the mystery that hangs there, in the backdrop kind of, makes it a book that can easily be read in a single sitting. Highly recommend.",Fri Dec 30 10:33:07 -0800 2016,Tue Mar 14 12:27:27 -0700 2017,Sun Mar 05 00:00:00 -0800 2017,,7,1,young_adult
5,Gordie makes an excellent addition.,Wed Dec 17 10:36:15 -0800 2014,Wed Dec 17 10:36:47 -0800 2014,Tue Dec 16 00:00:00 -0800 2014,,0,0,comics_graphics
5,"Oh my. 
 Oh my. 
 If there's one thing I never expected to happen while reading Perkin's marvelous works, it's for me to curl up in bed and clutch my pillow with all my life as I sniffled away. 
 But here I am doing that anyway. 
 It's not for the reasons you may seem to think though- it's honestly really just the fact that I'm never going to be reading about these characters I've come to adore SO MUCH ever again, and coming to terms with that has left my emotions spazzing all over the place. 
 But wow. Stephanie, Stephanie, Stephanie. I can't even begin to show my gratitude to you and everyone who helped spur your journey into completing this book; I don't know what I would've done without it. 
 The Happily Ever After closure brought to not only Isla and Josh (who I may or may not hold closer to my heart than even ol' Etienne), but both OTP's from before, couldn't have been written any better than it was. Screw any claims of it being cheesily cliched or otherwise, my babies deserved this perfect ending! *unleashes crazy amounts of fangirling* 
 Also, my dopamine would like to worship you for your spectacular ability to induce them like no other. 
 What I especially love about this one was that we witness love bloom from a different perspective. Here, the two protagonists fall into step with what seems to be the perfect relationship quite swiftly -but convincingly- and it's the little struggles that follow we get to read about as compared to Anna and Lola. Because of this change, it didn't feel like we were reading yet another 'i-cant-stand-this-UST-build-up-anymore-so-get-together-already-please-dammit' (but I'm sure Perkins would've managed to make that absolutely enjoyable again anyway. In fact, I'd like more of it ASAP, yes please :3). 
 There's not really much I've got to say about the romance that I haven't already said before about the others. The chemistry? Bound to sizzle. The cutesy moments? Endless with their originality and genuineness. And with characters who're more of the shy and reserved kind, I found myself forming even more of an emotional attachment to them. 
 All I can say is that Isla and the Happily Ever After is finally one ending to a trilogy that most certainly won't disappoint. Not even close. 
 ______________________________ 
 Book Song: Bloodflood by Alt-J. 
 ______________________________",Fri Jul 12 13:01:45 -0700 2013,Sun May 14 14:37:42 -0700 2017,Fri Aug 15 00:00:00 -0700 2014,Thu Aug 14 00:00:00 -0700 2014,117,5,young_adult
5,This was an exciting Texas mystery with a great historical background of the wild West.,Sun Feb 07 21:00:54 -0800 2016,Sat Jul 08 11:54:24 -0700 2017,Sat Jul 08 11:54:24 -0700 2017,Sun Jun 18 21:02:33 -0700 2017,0,0,mystery_thriller_crime
5,I loved this book...can't wait to see the movie and read Yoon's other books,Sat Sep 19 03:05:43 -0700 2015,Sun Aug 06 23:01:17 -0700 2017,,,0,0,romance
5,"This is one of the best mysteries I have ever read. The characters were vividly written, the action was well described without wordiness, and the mystery itself was full of surprize twists. Our book group discussion was one of the best ever, which is strange when everyone liked the book.",Thu Apr 03 10:34:01 -0700 2008,Thu Apr 03 10:37:55 -0700 2008,Tue May 01 00:00:00 -0700 2007,,0,0,mystery_thriller_crime
5,"I am giving this book a rating of 5 because I simply enjoyed reading it. I can't put it any other way. The Two Kings is the second book in the Afterlife Saga which to my understanding, will consist of 7 books. In The Two Kings, Kiera, the heroine, is with Dominic ""Draven"" who is half Demon, Half Angel. Keira struggles as she continues to have dreams that consume her and is hunted by a powerful being, Lucius, who wants to take her away from Draven. 
 Now there is more that happens in this book than Keira and her dreams. We are introduced to more characters. Plus we get a better insight to Draven and Keira's past and hings are constantly happening. I was not bored. 
 Keira, did get on my nerves First, it was her her constant insecurities on whether someone as stunning as Draven would ever want her. Draven, the poor guy :), constantly reassures her of his love for her and how beautiful she is, but she questions it to no end, which got very annoying. Keira is ""The Chosen"" yet she acts so immature when it comes to their relationship. She is this strong woman who fights against these evil creatures, yet can't get it through her thick skull that this guy loves her. However, when she wasn't questioning their love, the sex scenes were steamy hot. Draven is the overly jealous boyfriend, but I still love him. 
 There were parts that the author could have cut back on the descriptions and verbiage, but in all the book was 1,087 pages and I enjoyed 99% of it. This is why I almost gave it 4 stars, but I changed it after much thought because in all the book is awesome, wonderful and a great read. I think this is only the author's second book and for a new and upcoming author, she is doing a great job and I want people to read her books. Unlike many other authors, I think this author is going to get better and better. 
 I know I love a book when #1 - I rarely skim (I skimmed a little and I mean maybe a paragraph here and there because as I mentioned, the descriptions got of of control and information was being said more than once); #2 - I did not want the book to end (I was sad last night when I finished it); and #3 - I am thinking about the book the next day (I just got home from lunch with friends and was telling them all about the book). Yes, even after reading all 1, 087 pages, I was very upset that the book ended. I want the third book in my hands yesterday. I think the author mentioned on Facebook the third book will come out early 2013. That is too long for me to wait. 
 To the author: I would have liked a ""bonus"" chapter at the end of this book. The bonus chapter would be Vincent's (Draven's twin brother) POV of the time he walked in on Keira when she was lying on the bed ""waiting for"" Draven. 
 Ms. Hudson, do you think as a bonus on your website or on Facebook, you can give that to your readers (mostly me)??? It doesn't hurt to ask ;)",Mon Oct 01 18:36:56 -0700 2012,Thu Oct 04 12:35:53 -0700 2012,Wed Oct 03 00:00:00 -0700 2012,Mon Oct 01 00:00:00 -0700 2012,3,7,fantasy_paranormal
5,"I finished this last night, but I was too lazy to review it so I passed out. Whoops. 
 Anyways, I don't have any lovely comics to put up here because, again, I'm too lazy. Sue me. Please don't. This was absolutely hilarious, and just had the same humor as the first one. It's literally right up my alley. Historical humor and subtle jokes about things. Even stuff I didn't quite get, I still laughed my ass off while reading, to the point where I almost cried. 
 My definite favorite is the ""Nemesis"" skit. I don't know why I love it so much, it just gets to me and I wind up a giggling and snorting mess on my floor, completely wishing that there was a whole book full of their adventures. Yes. A full book. Then, another skit that just got to me was ""Nasty Boys"". I'm not familiar with the song because I don't really listen to Janet Jackson. But, absolutely hilarious. What started off as confusion quickly turned to mirth and joy. 
 And, my last favorite skit, was her going through part of Wuthering Heights, and also mixing Pride and Prejudice with Wuthering Heights. Or when she mixed P&P with X-Files (although I'm not a fan of the show). Or the Austrian guy trying to take over Mexico. Or List and Chopin. 
 Okay, I just loved the whole book. Definitely something I can see myself owning for a bathroom or coffeetable book for people to flip through.",Thu Jul 07 19:00:48 -0700 2016,Sat Jul 09 08:39:15 -0700 2016,Thu Jul 07 00:00:00 -0700 2016,Thu Jul 07 00:00:00 -0700 2016,6,2,comics_graphics
5,"Nachdem mich Schneewittchen ja schon begeistert hat, Dornroschen mich leider ein bisschen im Stich gelassen hat, hatte ich ein wenig Angst, wie nun dieser Teil aus der Gabriella Engelmann Marchenreihe sein wird. 
 Gerade von meinen Zuschauern bekam ich unfassbar viel postives Feedback und Empfehlungen zu dem Cinderella Roman. Tatsachlich sollte recht behalten werden, ich bin namlich begeistert, fur mich bis jetzt das beste Buch aus der Reihe. 
 Handlung: 
 Cytnthia ( welch ein Name) verliert leider ihre Mutter und der Vater verliebt sich rasend schnell in eine andere Frau. Diese hat allerdings auch zwei Kinder. Schnell zieht die Patchwork Familie zusammen und vor allem Cynthia ist mit der Situation sehr unzufrieden. Ihre beiden ""Stiefschwestern"" sind namlich nicht nur unordentlich, sondern auch noch arrogant und oberflachlich. 
 Naturlich darf auch ein Prinz nicht fehlen, aber an dieser Stelle mochte ich nicht zu viel verraten. 
 Cynthia hat ubrigens ein kleines Talent, namlich malen. Dieses wird sehr liebevoll und vor allem modern im Buch wiedergegeben. Ich konnte teilweise ""die Farbe riechen"", so habe ich mitgefiebert. 
 Der Schreibstil ist sehr gelungen. Es ist modern und einfach geschrieben. Die Charaktere sind unfassbar toll ausgemalt. Ich hatte am Ende irgendwie fast jeden gerne, auch wenn mein absoluter Favorite der schwule Modedesigner GG war =)). 
 Was mich ein wenig nervte, war Cynthias leichter Englischslang. Es war manchmal ein wenig unpassend, aber vielleicht kommt das weil ich im allgemeinen dieses englisch/ deutsch gemisch nicht mag. 
 Das Marchen Aschenputtel kam stellenweise stark heraus und an vielen Stellen eher sehr dezent. Man musste schon genau aufpassen um zu merken das ""dies"" nun mal wieder eine Aschenputtelstelle war. 
 Trotzdem ein sehr gelunges Buch- Fur alle modernen Prinzessinen unter uns <3 
 Danke an Frau Engelmann fur dieses bezaubernde Buch, ich liebe es. 
 Und auch hiernochmal- WELCH WUNDERSCHONES COVER =).",Fri Aug 03 12:04:28 -0700 2012,Tue Aug 21 09:56:40 -0700 2012,Mon Aug 20 00:00:00 -0700 2012,Wed Aug 15 00:00:00 -0700 2012,0,2,romance
5,"Very emotional for me but loved it, love Mo! Don't let anyone read this without reading the other two!",Wed Oct 27 14:55:15 -0700 2010,Wed Oct 27 14:55:57 -0700 2010,,,0,0,children
5,"Achingly poetic novel. It's an easy read, like most mystery novels, but it's most definitely ""literature"" at the same time. Ethnic tensions are illustrated, but not with a heavy hand. The police work is much different from an American detective novel, since the power of military bureaucracies is greater and the resources of the police are far fewer. What I like most is how the plot follows the characters and the realities of Peru, instead of being twisted to maximize suspense or reader satisfaction.",Sat Apr 23 08:05:40 -0700 2011,Mon Dec 28 23:26:28 -0800 2015,Sat Jan 01 00:00:00 -0800 2011,,1,0,mystery_thriller_crime
5,"My daughter and I loved this collection of poems by Calef Brown. Check out the rest of our review: 
 http://lifeonacanadianisland.blogspot...",Sat Nov 21 23:37:05 -0800 2015,Sun Nov 29 06:45:05 -0800 2015,Wed Nov 18 00:00:00 -0800 2015,,0,0,poetry
5,"One of my favorite books. Haunting and jarring, it's stayed with me even after all these years.",Sat Oct 19 10:06:20 -0700 2013,Sat Oct 19 10:07:25 -0700 2013,,,0,0,fantasy_paranormal
5,"Not as good as the first book and, frankly, almost two thirds of the book dragged. Having said that, it still had enough good stuff in there to make it awesome. I mean, come on, the Cthaeh? The Adem? GOLD. This guy is a master at world building! So well thought out and clever. 
 EDIT: two years later and I can still get worked up about how awesome this series is, so I upped my rating to 5 stars!",Sun Oct 02 23:36:00 -0700 2011,Tue Apr 12 09:29:13 -0700 2016,Mon Oct 17 00:00:00 -0700 2011,Sun Oct 09 00:00:00 -0700 2011,1,0,fantasy_paranormal
5,"n mlysh qwy fy qr@ lsh`r .. mbysthwnysh zy lrwyt w lktb lsysy@ w lktb ly fyh fkr dyny w dnywy ! 
 bs ltjrbh ly khDth m` lktb dhqltly nh l`yb msh fy lnw`yh l`yb kn fy lsh`r nfsh ! 
 ln `lyk llhfh mfyhwsh qSyd `dt `lyh mn Gyr m Hs bkl Hrf fyh w `ysh jwh lHlh nfsh w brGm nh SGyr jd !! bs n khdt wqt fyh ln kl qSydh knt btkhd m`y wqth mZbwT !! 
 'Hlm mstGnmy !!!!!!!!!!!! l t`lyq ! y klm msh hy`br Sl :) 
 shkr `ltjrbh dy f`l :)",Sun Dec 21 17:30:02 -0800 2014,Sun Dec 21 17:34:43 -0800 2014,Sun Sep 21 00:00:00 -0700 2014,,0,0,poetry
5,"I know many opinions for this aren't the same but I have to admit I really enjoyed this book and it made into my top 10 books of the year! 
 It was mysterious, and I really like it, enjoyed it... It keep me wanting to read it all the time. I loved the romance in the book also, even though some characters really annoyed me. Now, I didn't enjoy these characters as much as I did with other books, but I did found myself loving Mason\Jude from the beginning of the book. I had a good feeling. :) 
 Suggestion? Dive into to book without knowing what it's about or without reading any reviews. I haven't I enjoyed the books so much more!",Wed Nov 19 16:23:41 -0800 2014,Wed Jul 15 16:26:36 -0700 2015,Fri Nov 21 00:00:00 -0800 2014,Wed Nov 19 00:00:00 -0800 2014,0,0,mystery_thriller_crime
